COUNTRY,YEAR,VEHICLE,FUEL,UNITS
Lithuania,2014,Sports Cars,Alternative,0
Lithuania,2014,Sports Cars,Diesel,103
Lithuania,2014,Sports Cars,Electric,1
Lithuania,2014,Sports Cars,Hybrid,4
Lithuania,2014,Sports Cars,Petrol,31
Lithuania,2015,Executive Cars,Alternative,0
Lithuania,2015,Executive Cars,Diesel,208
Lithuania,2015,Executive Cars,Electric,0
Lithuania,2015,Executive Cars,Hybrid,0
Lithuania,2015,Executive Cars,Petrol,62
Lithuania,2015,Large Cars,Alternative,1
Lithuania,2015,Large Cars,Diesel,999
Lithuania,2015,Large Cars,Electric,0
Lithuania,2015,Large Cars,Hybrid,0
Lithuania,2015,Large Cars,Petrol,841
Lithuania,2015,Luxury Cars,Alternative,0
Lithuania,2015,Luxury Cars,Diesel,65
Lithuania,2015,Luxury Cars,Electric,0
Lithuania,2015,Luxury Cars,Hybrid,1
Lithuania,2015,Luxury Cars,Petrol,44
Lithuania,2015,Medium Cars,Alternative,11
Lithuania,2015,Medium Cars,Diesel,2164
Lithuania,2015,Medium Cars,Electric,9
Lithuania,2015,Medium Cars,Hybrid,2
Lithuania,2015,Medium Cars,Petrol,1844
Lithuania,2015,Mini Cars,Alternative,2
Lithuania,2015,Mini Cars,Diesel,211
Lithuania,2015,Mini Cars,Electric,2
Lithuania,2015,Mini Cars,Hybrid,0
Lithuania,2015,Mini Cars,Petrol,2497
Lithuania,2015,Minivans,Alternative,1
Lithuania,2015,Minivans,Diesel,534
Lithuania,2015,Minivans,Electric,3
Lithuania,2015,Minivans,Hybrid,0
Lithuania,2015,Minivans,Petrol,172
Lithuania,2015,SUVs,Alternative,7
Lithuania,2015,SUVs,Diesel,3583
Lithuania,2015,SUVs,Electric,1
Lithuania,2015,SUVs,Hybrid,5
Lithuania,2015,SUVs,Petrol,2454
Lithuania,2015,Small Cars,Alternative,3
Lithuania,2015,Small Cars,Diesel,358
Lithuania,2015,Small Cars,Electric,9
Lithuania,2015,Small Cars,Hybrid,5
Lithuania,2015,Small Cars,Petrol,914
Lithuania,2015,Sports Cars,Alternative,0
Lithuania,2015,Sports Cars,Diesel,40
Lithuania,2015,Sports Cars,Electric,3
Lithuania,2015,Sports Cars,Hybrid,4
Lithuania,2015,Sports Cars,Petrol,42
Lithuania,2016,Executive Cars,Alternative,0
Lithuania,2016,Executive Cars,Diesel,200
Lithuania,2016,Executive Cars,Electric,0
Lithuania,2016,Executive Cars,Hybrid,0
Lithuania,2016,Executive Cars,Petrol,80
Lithuania,2016,Large Cars,Alternative,0
Lithuania,2016,Large Cars,Diesel,957
Lithuania,2016,Large Cars,Electric,0
Lithuania,2016,Large Cars,Hybrid,7
Lithuania,2016,Large Cars,Petrol,1216
Lithuania,2016,Luxury Cars,Alternative,0
Lithuania,2016,Luxury Cars,Diesel,53
Lithuania,2016,Luxury Cars,Electric,0
Lithuania,2016,Luxury Cars,Hybrid,7
Lithuania,2016,Luxury Cars,Petrol,27
Lithuania,2016,Medium Cars,Alternative,9
Lithuania,2016,Medium Cars,Diesel,1758
Lithuania,2016,Medium Cars,Electric,23
Lithuania,2016,Medium Cars,Hybrid,1
Lithuania,2016,Medium Cars,Petrol,2428
Lithuania,2016,Mini Cars,Alternative,0
Lithuania,2016,Mini Cars,Diesel,390
Lithuania,2016,Mini Cars,Electric,26
Lithuania,2016,Mini Cars,Hybrid,0
Lithuania,2016,Mini Cars,Petrol,2914
Lithuania,2016,Minivans,Alternative,4
Lithuania,2016,Minivans,Diesel,607
Lithuania,2016,Minivans,Electric,9
Lithuania,2016,Minivans,Hybrid,0
Lithuania,2016,Minivans,Petrol,210
Lithuania,2016,SUVs,Alternative,7
Lithuania,2016,SUVs,Diesel,3267
Lithuania,2016,SUVs,Electric,9
Lithuania,2016,SUVs,Hybrid,9
Lithuania,2016,SUVs,Petrol,3895
Lithuania,2016,Small Cars,Alternative,5
Lithuania,2016,Small Cars,Diesel,424
Lithuania,2016,Small Cars,Electric,4
Lithuania,2016,Small Cars,Hybrid,3
Lithuania,2016,Small Cars,Petrol,1344
Lithuania,2016,Sports Cars,Alternative,0
Lithuania,2016,Sports Cars,Diesel,54
Lithuania,2016,Sports Cars,Electric,8
Lithuania,2016,Sports Cars,Hybrid,2
Lithuania,2016,Sports Cars,Petrol,56
Lithuania,2017,Executive Cars,Alternative,0
Lithuania,2017,Executive Cars,Diesel,244
Lithuania,2017,Executive Cars,Electric,0
Lithuania,2017,Executive Cars,Hybrid,2
Lithuania,2017,Executive Cars,Petrol,114
Lithuania,2017,Large Cars,Alternative,1
Lithuania,2017,Large Cars,Diesel,1046
Lithuania,2017,Large Cars,Electric,0
Lithuania,2017,Large Cars,Hybrid,6
Lithuania,2017,Large Cars,Petrol,1578
Lithuania,2017,Luxury Cars,Alternative,0
Lithuania,2017,Luxury Cars,Diesel,47
Lithuania,2017,Luxury Cars,Electric,0
Lithuania,2017,Luxury Cars,Hybrid,3
Lithuania,2017,Luxury Cars,Petrol,40
Lithuania,2017,Medium Cars,Alternative,2
Lithuania,2017,Medium Cars,Diesel,1921
Lithuania,2017,Medium Cars,Electric,22
Lithuania,2017,Medium Cars,Hybrid,3
Lithuania,2017,Medium Cars,Petrol,3762
Lithuania,2017,Mini Cars,Alternative,3
Lithuania,2017,Mini Cars,Diesel,379
Lithuania,2017,Mini Cars,Electric,5
Lithuania,2017,Mini Cars,Hybrid,0
Lithuania,2017,Mini Cars,Petrol,3186
Lithuania,2017,Minivans,Alternative,2
Lithuania,2017,Minivans,Diesel,499
Lithuania,2017,Minivans,Electric,1
Lithuania,2017,Minivans,Hybrid,0
Lithuania,2017,Minivans,Petrol,168
Lithuania,2017,SUVs,Alternative,2
Lithuania,2017,SUVs,Diesel,3628
Lithuania,2017,SUVs,Electric,28
Lithuania,2017,SUVs,Hybrid,6
Lithuania,2017,SUVs,Petrol,5626
Lithuania,2017,Small Cars,Alternative,5
Lithuania,2017,Small Cars,Diesel,306
Lithuania,2017,Small Cars,Electric,6
Lithuania,2017,Small Cars,Hybrid,0
Lithuania,2017,Small Cars,Petrol,1672
Lithuania,2017,Sports Cars,Alternative,0
Lithuania,2017,Sports Cars,Diesel,28
Lithuania,2017,Sports Cars,Electric,4
Lithuania,2017,Sports Cars,Hybrid,1
Lithuania,2017,Sports Cars,Petrol,38
Lithuania,2018,Executive Cars,Alternative,0
Lithuania,2018,Executive Cars,Diesel,140
Lithuania,2018,Executive Cars,Electric,0
Lithuania,2018,Executive Cars,Hybrid,1
Lithuania,2018,Executive Cars,Petrol,149
Lithuania,2018,Large Cars,Alternative,0
Lithuania,2018,Large Cars,Diesel,811
Lithuania,2018,Large Cars,Electric,0
Lithuania,2018,Large Cars,Hybrid,3
Lithuania,2018,Large Cars,Petrol,1646
Lithuania,2018,Luxury Cars,Alternative,0
Lithuania,2018,Luxury Cars,Diesel,25
Lithuania,2018,Luxury Cars,Electric,0
Lithuania,2018,Luxury Cars,Hybrid,16
Lithuania,2018,Luxury Cars,Petrol,39
Lithuania,2018,Medium Cars,Alternative,1
Lithuania,2018,Medium Cars,Diesel,1345
Lithuania,2018,Medium Cars,Electric,117
Lithuania,2018,Medium Cars,Hybrid,3
Lithuania,2018,Medium Cars,Petrol,5825
Lithuania,2018,Mini Cars,Alternative,7
Lithuania,2018,Mini Cars,Diesel,81
Lithuania,2018,Mini Cars,Electric,32
Lithuania,2018,Mini Cars,Hybrid,4
Lithuania,2018,Mini Cars,Petrol,6066
Lithuania,2018,Minivans,Alternative,2
Lithuania,2018,Minivans,Diesel,298
Lithuania,2018,Minivans,Electric,1
Lithuania,2018,Minivans,Hybrid,0
Lithuania,2018,Minivans,Petrol,180
Lithuania,2018,SUVs,Alternative,1
Lithuania,2018,SUVs,Diesel,3185
Lithuania,2018,SUVs,Electric,27
Lithuania,2018,SUVs,Hybrid,21
Lithuania,2018,SUVs,Petrol,7745
Lithuania,2018,Small Cars,Alternative,1
Lithuania,2018,Small Cars,Diesel,240
Lithuania,2018,Small Cars,Electric,7
Lithuania,2018,Small Cars,Hybrid,3
Lithuania,2018,Small Cars,Petrol,2009
Lithuania,2018,Sports Cars,Alternative,0
Lithuania,2018,Sports Cars,Diesel,21
Lithuania,2018,Sports Cars,Electric,1
Lithuania,2018,Sports Cars,Hybrid,0
Lithuania,2018,Sports Cars,Petrol,28
Lithuania,2019,Executive Cars,Alternative,0
Lithuania,2019,Executive Cars,Diesel,125
Lithuania,2019,Executive Cars,Electric,0
Lithuania,2019,Executive Cars,Hybrid,2
Lithuania,2019,Executive Cars,Petrol,132
Lithuania,2019,Large Cars,Alternative,0
Lithuania,2019,Large Cars,Diesel,772
Lithuania,2019,Large Cars,Electric,0
Lithuania,2019,Large Cars,Hybrid,13
Lithuania,2019,Large Cars,Petrol,1205
Lithuania,2019,Luxury Cars,Alternative,0
Lithuania,2019,Luxury Cars,Diesel,15
Lithuania,2019,Luxury Cars,Electric,0
Lithuania,2019,Luxury Cars,Hybrid,8
Lithuania,2019,Luxury Cars,Petrol,57
Lithuania,2019,Medium Cars,Alternative,0
Lithuania,2019,Medium Cars,Diesel,1278
Lithuania,2019,Medium Cars,Electric,81
Lithuania,2019,Medium Cars,Hybrid,49
Lithuania,2019,Medium Cars,Petrol,8902
Lithuania,2019,Mini Cars,Alternative,12
Lithuania,2019,Mini Cars,Diesel,84
Lithuania,2019,Mini Cars,Electric,18
Lithuania,2019,Mini Cars,Hybrid,82
Lithuania,2019,Mini Cars,Petrol,13297
Lithuania,2019,Minivans,Alternative,2
Lithuania,2019,Minivans,Diesel,279
Lithuania,2019,Minivans,Electric,3
Lithuania,2019,Minivans,Hybrid,2
Lithuania,2019,Minivans,Petrol,146
Lithuania,2019,SUVs,Alternative,7
Lithuania,2019,SUVs,Diesel,3708
Lithuania,2019,SUVs,Electric,105
Lithuania,2019,SUVs,Hybrid,91
Lithuania,2019,SUVs,Petrol,10328
Lithuania,2019,Small Cars,Alternative,1
Lithuania,2019,Small Cars,Diesel,344
Lithuania,2019,Small Cars,Electric,12
Lithuania,2019,Small Cars,Hybrid,19
Lithuania,2019,Small Cars,Petrol,2394
Lithuania,2019,Sports Cars,Alternative,0
Lithuania,2019,Sports Cars,Diesel,27
Lithuania,2019,Sports Cars,Electric,5
Lithuania,2019,Sports Cars,Hybrid,1
Lithuania,2019,Sports Cars,Petrol,77
Lithuania,2020,Executive Cars,Alternative,0
Lithuania,2020,Executive Cars,Diesel,102
Lithuania,2020,Executive Cars,Electric,0
Lithuania,2020,Executive Cars,Hybrid,3
Lithuania,2020,Executive Cars,Petrol,115
Lithuania,2020,Large Cars,Alternative,0
Lithuania,2020,Large Cars,Diesel,406
Lithuania,2020,Large Cars,Electric,0
Lithuania,2020,Large Cars,Hybrid,18
Lithuania,2020,Large Cars,Petrol,1126
Lithuania,2020,Luxury Cars,Alternative,0
Lithuania,2020,Luxury Cars,Diesel,15
Lithuania,2020,Luxury Cars,Electric,0
Lithuania,2020,Luxury Cars,Hybrid,10
Lithuania,2020,Luxury Cars,Petrol,55
Lithuania,2020,Medium Cars,Alternative,0
Lithuania,2020,Medium Cars,Diesel,914
Lithuania,2020,Medium Cars,Electric,56
Lithuania,2020,Medium Cars,Hybrid,60
Lithuania,2020,Medium Cars,Petrol,7521
Lithuania,2020,Mini Cars,Alternative,11
Lithuania,2020,Mini Cars,Diesel,42
Lithuania,2020,Mini Cars,Electric,231
Lithuania,2020,Mini Cars,Hybrid,146
Lithuania,2020,Mini Cars,Petrol,12351
Lithuania,2020,Minivans,Alternative,6
Lithuania,2020,Minivans,Diesel,463
Lithuania,2020,Minivans,Electric,36
Lithuania,2020,Minivans,Hybrid,9
Lithuania,2020,Minivans,Petrol,401
Lithuania,2020,SUVs,Alternative,68
Lithuania,2020,SUVs,Diesel,4715
Lithuania,2020,SUVs,Electric,147
Lithuania,2020,SUVs,Hybrid,204
Lithuania,2020,SUVs,Petrol,9727
Lithuania,2020,Small Cars,Alternative,14
Lithuania,2020,Small Cars,Diesel,196
Lithuania,2020,Small Cars,Electric,61
Lithuania,2020,Small Cars,Hybrid,21
Lithuania,2020,Small Cars,Petrol,1498
Lithuania,2020,Sports Cars,Alternative,0
Lithuania,2020,Sports Cars,Diesel,22
Lithuania,2020,Sports Cars,Electric,19
Lithuania,2020,Sports Cars,Hybrid,1
Lithuania,2020,Sports Cars,Petrol,58
Lithuania,2021,Executive Cars,Alternative,0
Lithuania,2021,Executive Cars,Diesel,99
Lithuania,2021,Executive Cars,Electric,7
Lithuania,2021,Executive Cars,Hybrid,4
Lithuania,2021,Executive Cars,Petrol,120
Lithuania,2021,Large Cars,Alternative,0
Lithuania,2021,Large Cars,Diesel,402
Lithuania,2021,Large Cars,Electric,62
Lithuania,2021,Large Cars,Hybrid,29
Lithuania,2021,Large Cars,Petrol,1307
Lithuania,2021,Luxury Cars,Alternative,0
Lithuania,2021,Luxury Cars,Diesel,19
Lithuania,2021,Luxury Cars,Electric,1
Lithuania,2021,Luxury Cars,Hybrid,14
Lithuania,2021,Luxury Cars,Petrol,66
Lithuania,2021,Medium Cars,Alternative,0
Lithuania,2021,Medium Cars,Diesel,792
Lithuania,2021,Medium Cars,Electric,176
Lithuania,2021,Medium Cars,Hybrid,101
Lithuania,2021,Medium Cars,Petrol,3381
Lithuania,2021,Mini Cars,Alternative,6
Lithuania,2021,Mini Cars,Diesel,99
Lithuania,2021,Mini Cars,Electric,52
Lithuania,2021,Mini Cars,Hybrid,117
Lithuania,2021,Mini Cars,Petrol,6152
Lithuania,2021,Minivans,Alternative,14
Lithuania,2021,Minivans,Diesel,478
Lithuania,2021,Minivans,Electric,246
Lithuania,2021,Minivans,Hybrid,31
Lithuania,2021,Minivans,Petrol,1245
Lithuania,2021,SUVs,Alternative,155
Lithuania,2021,SUVs,Diesel,2083
Lithuania,2021,SUVs,Electric,403
Lithuania,2021,SUVs,Hybrid,256
Lithuania,2021,SUVs,Petrol,9733
Lithuania,2021,Small Cars,Alternative,124
Lithuania,2021,Small Cars,Diesel,218
Lithuania,2021,Small Cars,Electric,44
Lithuania,2021,Small Cars,Hybrid,26
Lithuania,2021,Small Cars,Petrol,1129
Lithuania,2021,Sports Cars,Alternative,0
Lithuania,2021,Sports Cars,Diesel,72
Lithuania,2021,Sports Cars,Electric,15
Lithuania,2021,Sports Cars,Hybrid,6
Lithuania,2021,Sports Cars,Petrol,327
Lithuania,2022,Executive Cars,Alternative,0
Lithuania,2022,Executive Cars,Diesel,113
Lithuania,2022,Executive Cars,Electric,12
Lithuania,2022,Executive Cars,Hybrid,7
Lithuania,2022,Executive Cars,Petrol,138
Lithuania,2022,Large Cars,Alternative,0
Lithuania,2022,Large Cars,Diesel,421
Lithuania,2022,Large Cars,Electric,81
Lithuania,2022,Large Cars,Hybrid,46
Lithuania,2022,Large Cars,Petrol,1402
Lithuania,2022,Luxury Cars,Alternative,0
Lithuania,2022,Luxury Cars,Diesel,35
Lithuania,2022,Luxury Cars,Electric,2
Lithuania,2022,Luxury Cars,Hybrid,1
Lithuania,2022,Luxury Cars,Petrol,52
Lithuania,2022,Medium Cars,Alternative,0
Lithuania,2022,Medium Cars,Diesel,968
Lithuania,2022,Medium Cars,Electric,350
Lithuania,2022,Medium Cars,Hybrid,168
Lithuania,2022,Medium Cars,Petrol,4054
Lithuania,2022,Mini Cars,Alternative,5
Lithuania,2022,Mini Cars,Diesel,19
Lithuania,2022,Mini Cars,Electric,71
Lithuania,2022,Mini Cars,Hybrid,131
Lithuania,2022,Mini Cars,Petrol,4789
Lithuania,2022,Minivans,Alternative,13
Lithuania,2022,Minivans,Diesel,1031
Lithuania,2022,Minivans,Electric,436
Lithuania,2022,Minivans,Hybrid,53
Lithuania,2022,Minivans,Petrol,129
Lithuania,2022,SUVs,Alternative,89
Lithuania,2022,SUVs,Diesel,2103
Lithuania,2022,SUVs,Electric,624
Lithuania,2022,SUVs,Hybrid,276
Lithuania,2022,SUVs,Petrol,8656
Lithuania,2022,Small Cars,Alternative,76
Lithuania,2022,Small Cars,Diesel,235
Lithuania,2022,Small Cars,Electric,99
Lithuania,2022,Small Cars,Hybrid,46
Lithuania,2022,Small Cars,Petrol,1420
Lithuania,2022,Sports Cars,Alternative,0
Lithuania,2022,Sports Cars,Diesel,49
Lithuania,2022,Sports Cars,Electric,29
Lithuania,2022,Sports Cars,Hybrid,15
Lithuania,2022,Sports Cars,Petrol,328
Luxembourg,2014,Executive Cars,Alternative,0
Luxembourg,2014,Executive Cars,Diesel,1675
Luxembourg,2014,Executive Cars,Electric,0
Luxembourg,2014,Executive Cars,Hybrid,235
Luxembourg,2014,Executive Cars,Petrol,215
Luxembourg,2014,Large Cars,Alternative,1
Luxembourg,2014,Large Cars,Diesel,4540
Luxembourg,2014,Large Cars,Electric,0
Luxembourg,2014,Large Cars,Hybrid,107
Luxembourg,2014,Large Cars,Petrol,719
Luxembourg,2014,Luxury Cars,Alternative,0
Luxembourg,2014,Luxury Cars,Diesel,123
Luxembourg,2014,Luxury Cars,Electric,0
Luxembourg,2014,Luxury Cars,Hybrid,1
Luxembourg,2014,Luxury Cars,Petrol,116
Luxembourg,2014,Medium Cars,Alternative,6
Luxembourg,2014,Medium Cars,Diesel,9224
Luxembourg,2014,Medium Cars,Electric,52
Luxembourg,2014,Medium Cars,Hybrid,16
Luxembourg,2014,Medium Cars,Petrol,3081
Luxembourg,2014,Mini Cars,Alternative,18
Luxembourg,2014,Mini Cars,Diesel,202
Luxembourg,2014,Mini Cars,Electric,73
Luxembourg,2014,Mini Cars,Hybrid,0
Luxembourg,2014,Mini Cars,Petrol,2047
Luxembourg,2014,Minivans,Alternative,0
Luxembourg,2014,Minivans,Diesel,4007
Luxembourg,2014,Minivans,Electric,1
Luxembourg,2014,Minivans,Hybrid,0
Luxembourg,2014,Minivans,Petrol,742
Luxembourg,2014,SUVs,Alternative,2
Luxembourg,2014,SUVs,Diesel,10061
Luxembourg,2014,SUVs,Electric,2
Luxembourg,2014,SUVs,Hybrid,111
Luxembourg,2014,SUVs,Petrol,2033
Luxembourg,2014,Small Cars,Alternative,1
Luxembourg,2014,Small Cars,Diesel,3893
Luxembourg,2014,Small Cars,Electric,138
Luxembourg,2014,Small Cars,Hybrid,45
Luxembourg,2014,Small Cars,Petrol,3513
Luxembourg,2014,Sports Cars,Alternative,0
Luxembourg,2014,Sports Cars,Diesel,261
Luxembourg,2014,Sports Cars,Electric,36
Luxembourg,2014,Sports Cars,Hybrid,11
Luxembourg,2014,Sports Cars,Petrol,581
Luxembourg,2015,Executive Cars,Alternative,0
Luxembourg,2015,Executive Cars,Diesel,1361
Luxembourg,2015,Executive Cars,Electric,0
Luxembourg,2015,Executive Cars,Hybrid,180
Luxembourg,2015,Executive Cars,Petrol,189
Luxembourg,2015,Large Cars,Alternative,1
Luxembourg,2015,Large Cars,Diesel,4643
Luxembourg,2015,Large Cars,Electric,0
Luxembourg,2015,Large Cars,Hybrid,8
Luxembourg,2015,Large Cars,Petrol,698
Luxembourg,2015,Luxury Cars,Alternative,0
Luxembourg,2015,Luxury Cars,Diesel,141
Luxembourg,2015,Luxury Cars,Electric,0
Luxembourg,2015,Luxury Cars,Hybrid,2
Luxembourg,2015,Luxury Cars,Petrol,126
Luxembourg,2015,Medium Cars,Alternative,1
Luxembourg,2015,Medium Cars,Diesel,8363
Luxembourg,2015,Medium Cars,Electric,10
Luxembourg,2015,Medium Cars,Hybrid,49
Luxembourg,2015,Medium Cars,Petrol,2707
Luxembourg,2015,Mini Cars,Alternative,8
Luxembourg,2015,Mini Cars,Diesel,288
Luxembourg,2015,Mini Cars,Electric,9
Luxembourg,2015,Mini Cars,Hybrid,0
Luxembourg,2015,Mini Cars,Petrol,2125
Luxembourg,2015,Minivans,Alternative,1
Luxembourg,2015,Minivans,Diesel,3248
Luxembourg,2015,Minivans,Electric,0
Luxembourg,2015,Minivans,Hybrid,0
Luxembourg,2015,Minivans,Petrol,662
Luxembourg,2015,SUVs,Alternative,4
Luxembourg,2015,SUVs,Diesel,9744
Luxembourg,2015,SUVs,Electric,10
Luxembourg,2015,SUVs,Hybrid,6
Luxembourg,2015,SUVs,Petrol,2268
Luxembourg,2015,Small Cars,Alternative,0
Luxembourg,2015,Small Cars,Diesel,3485
Luxembourg,2015,Small Cars,Electric,8
Luxembourg,2015,Small Cars,Hybrid,14
Luxembourg,2015,Small Cars,Petrol,3513
Luxembourg,2015,Sports Cars,Alternative,0
Luxembourg,2015,Sports Cars,Diesel,197
Luxembourg,2015,Sports Cars,Electric,33
Luxembourg,2015,Sports Cars,Hybrid,10
Luxembourg,2015,Sports Cars,Petrol,690
Luxembourg,2016,Executive Cars,Alternative,0
Luxembourg,2016,Executive Cars,Diesel,1069
Luxembourg,2016,Executive Cars,Electric,0
Luxembourg,2016,Executive Cars,Hybrid,134
Luxembourg,2016,Executive Cars,Petrol,171
Luxembourg,2016,Large Cars,Alternative,1
Luxembourg,2016,Large Cars,Diesel,4351
Luxembourg,2016,Large Cars,Electric,156
Luxembourg,2016,Large Cars,Hybrid,42
Luxembourg,2016,Large Cars,Petrol,1076
Luxembourg,2016,Luxury Cars,Alternative,0
Luxembourg,2016,Luxury Cars,Diesel,101
Luxembourg,2016,Luxury Cars,Electric,0
Luxembourg,2016,Luxury Cars,Hybrid,4
Luxembourg,2016,Luxury Cars,Petrol,135
Luxembourg,2016,Medium Cars,Alternative,5
Luxembourg,2016,Medium Cars,Diesel,7588
Luxembourg,2016,Medium Cars,Electric,42
Luxembourg,2016,Medium Cars,Hybrid,51
Luxembourg,2016,Medium Cars,Petrol,3255
Luxembourg,2016,Mini Cars,Alternative,2
Luxembourg,2016,Mini Cars,Diesel,302
Luxembourg,2016,Mini Cars,Electric,33
Luxembourg,2016,Mini Cars,Hybrid,0
Luxembourg,2016,Mini Cars,Petrol,2273
Luxembourg,2016,Minivans,Alternative,1
Luxembourg,2016,Minivans,Diesel,3115
Luxembourg,2016,Minivans,Electric,11
Luxembourg,2016,Minivans,Hybrid,0
Luxembourg,2016,Minivans,Petrol,873
Luxembourg,2016,SUVs,Alternative,2
Luxembourg,2016,SUVs,Diesel,11059
Luxembourg,2016,SUVs,Electric,36
Luxembourg,2016,SUVs,Hybrid,51
Luxembourg,2016,SUVs,Petrol,3862
Luxembourg,2016,Small Cars,Alternative,1
Luxembourg,2016,Small Cars,Diesel,3418
Luxembourg,2016,Small Cars,Electric,91
Luxembourg,2016,Small Cars,Hybrid,22
Luxembourg,2016,Small Cars,Petrol,4288
Luxembourg,2016,Sports Cars,Alternative,0
Luxembourg,2016,Sports Cars,Diesel,256
Luxembourg,2016,Sports Cars,Electric,99
Luxembourg,2016,Sports Cars,Hybrid,14
Luxembourg,2016,Sports Cars,Petrol,831
Luxembourg,2017,Executive Cars,Alternative,0
Luxembourg,2017,Executive Cars,Diesel,1160
Luxembourg,2017,Executive Cars,Electric,0
Luxembourg,2017,Executive Cars,Hybrid,55
Luxembourg,2017,Executive Cars,Petrol,345
Luxembourg,2017,Large Cars,Alternative,1
Luxembourg,2017,Large Cars,Diesel,3289
Luxembourg,2017,Large Cars,Electric,347
Luxembourg,2017,Large Cars,Hybrid,132
Luxembourg,2017,Large Cars,Petrol,1568
Luxembourg,2017,Luxury Cars,Alternative,0
Luxembourg,2017,Luxury Cars,Diesel,106
Luxembourg,2017,Luxury Cars,Electric,0
Luxembourg,2017,Luxury Cars,Hybrid,55
Luxembourg,2017,Luxury Cars,Petrol,169
Luxembourg,2017,Medium Cars,Alternative,4
Luxembourg,2017,Medium Cars,Diesel,6179
Luxembourg,2017,Medium Cars,Electric,108
Luxembourg,2017,Medium Cars,Hybrid,151
Luxembourg,2017,Medium Cars,Petrol,4488
Luxembourg,2017,Mini Cars,Alternative,1
Luxembourg,2017,Mini Cars,Diesel,142
Luxembourg,2017,Mini Cars,Electric,120
Luxembourg,2017,Mini Cars,Hybrid,0
Luxembourg,2017,Mini Cars,Petrol,2158
Luxembourg,2017,Minivans,Alternative,1
Luxembourg,2017,Minivans,Diesel,2026
Luxembourg,2017,Minivans,Electric,26
Luxembourg,2017,Minivans,Hybrid,0
Luxembourg,2017,Minivans,Petrol,947
Luxembourg,2017,SUVs,Alternative,3
Luxembourg,2017,SUVs,Diesel,11193
Luxembourg,2017,SUVs,Electric,187
Luxembourg,2017,SUVs,Hybrid,259
Luxembourg,2017,SUVs,Petrol,6482
Luxembourg,2017,Small Cars,Alternative,3
Luxembourg,2017,Small Cars,Diesel,2511
Luxembourg,2017,Small Cars,Electric,296
Luxembourg,2017,Small Cars,Hybrid,20
Luxembourg,2017,Small Cars,Petrol,5203
Luxembourg,2017,Sports Cars,Alternative,0
Luxembourg,2017,Sports Cars,Diesel,117
Luxembourg,2017,Sports Cars,Electric,190
Luxembourg,2017,Sports Cars,Hybrid,3
Luxembourg,2017,Sports Cars,Petrol,741
Luxembourg,2018,Executive Cars,Alternative,0
Luxembourg,2018,Executive Cars,Diesel,1085
Luxembourg,2018,Executive Cars,Electric,0
Luxembourg,2018,Executive Cars,Hybrid,54
Luxembourg,2018,Executive Cars,Petrol,411
Luxembourg,2018,Large Cars,Alternative,1
Luxembourg,2018,Large Cars,Diesel,2485
Luxembourg,2018,Large Cars,Electric,433
Luxembourg,2018,Large Cars,Hybrid,80
Luxembourg,2018,Large Cars,Petrol,1354
Luxembourg,2018,Luxury Cars,Alternative,0
Luxembourg,2018,Luxury Cars,Diesel,85
Luxembourg,2018,Luxury Cars,Electric,0
Luxembourg,2018,Luxury Cars,Hybrid,48
Luxembourg,2018,Luxury Cars,Petrol,148
Luxembourg,2018,Medium Cars,Alternative,2
Luxembourg,2018,Medium Cars,Diesel,4617
Luxembourg,2018,Medium Cars,Electric,404
Luxembourg,2018,Medium Cars,Hybrid,87
Luxembourg,2018,Medium Cars,Petrol,5203
Luxembourg,2018,Mini Cars,Alternative,1
Luxembourg,2018,Mini Cars,Diesel,185
Luxembourg,2018,Mini Cars,Electric,127
Luxembourg,2018,Mini Cars,Hybrid,1
Luxembourg,2018,Mini Cars,Petrol,2146
Luxembourg,2018,Minivans,Alternative,0
Luxembourg,2018,Minivans,Diesel,1575
Luxembourg,2018,Minivans,Electric,3
Luxembourg,2018,Minivans,Hybrid,1
Luxembourg,2018,Minivans,Petrol,931
Luxembourg,2018,SUVs,Alternative,0
Luxembourg,2018,SUVs,Diesel,10624
Luxembourg,2018,SUVs,Electric,102
Luxembourg,2018,SUVs,Hybrid,289
Luxembourg,2018,SUVs,Petrol,8923
Luxembourg,2018,Small Cars,Alternative,1
Luxembourg,2018,Small Cars,Diesel,1765
Luxembourg,2018,Small Cars,Electric,232
Luxembourg,2018,Small Cars,Hybrid,46
Luxembourg,2018,Small Cars,Petrol,5126
Luxembourg,2018,Sports Cars,Alternative,0
Luxembourg,2018,Sports Cars,Diesel,122
Luxembourg,2018,Sports Cars,Electric,119
Luxembourg,2018,Sports Cars,Hybrid,4
Luxembourg,2018,Sports Cars,Petrol,685
Luxembourg,2019,Executive Cars,Alternative,0
Luxembourg,2019,Executive Cars,Diesel,664
Luxembourg,2019,Executive Cars,Electric,0
Luxembourg,2019,Executive Cars,Hybrid,82
Luxembourg,2019,Executive Cars,Petrol,324
